X;Y;Unique Squirrel ID;Hectare;Shift;Date;Hectare Squirrel Number;Age;Primary Fur Color;Highlight Fur Color;Combination of Primary and Highlight Color;Color notes;Location;Above Ground Sighter Measurement;Specific Location;Running;Chasing;Climbing;Eating;Foraging;Other Activities;Kuks;Quaas;Moans;Tail flags;Tail twitches;Approaches;Indifferent;Runs from;Other Interactions;Lat/Long
-739.704.575.848.926;407.693.499.326.095;7H-PM-1006-09;07H;PM;10062018;9;Adult;Black;;Black+;;Ground Plane;FALSE;by tree;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;;POINT (-73.9704575848926 40.7693499326095)
-739.766.440.589.836;407.682.390.282.581;3E-AM-1006-02;03E;AM;10062018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9766440589836 40.7682390282581)
-739.706.903.740.547;407.726.873.760.687;10G-AM-1006-07;10G;AM;10062018;7;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9706903740547 40.77268737606871)
-739.602.398.690.946;407.910.157.676.119;32D-PM-1006-04;32D;PM;10062018;4;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;40;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9602398690946 40.7910157676119)
-73.958.417.813.526;407.927.301.214.476;34E-PM-1006-01;34E;PM;10062018;1;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;;Above Ground;20;;FALSE;FALSE;FALSE;FALSE;FALSE;sitting and watching on a tree;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.958417813526 40.7927301214476)
-739.759.830.650.957;407.683.034.739.069;3E-AM-1006-01;03E;AM;10062018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9759830650957 40.7683034739069)
-73.970.465.600.402;407.701.125.773.248;7H-PM-1006-05;07H;PM;10062018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;Ran across path to eat behind fence, next to the fence.;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.970465600402 40.7701125773248)
-739.691.261.755.936;407.702.929.428.604;8I-AM-1006-12;08I;AM;10062018;12;Adult;Gray;;Gray+;;Above Ground;50;tree;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9691261755936 40.7702929428604)
-739.736.169.886.655;407.714.942.196.257;7E-AM-1006-06;07E;AM;10062018;6;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9736169886655 40.7714942196257)
-739.574.749.571.848;407.981.898.890.735;40C-PM-1006-08;40C;PM;10062018;8;Adult;Gray;;Gray+;;Ground Plane;FALSE;By the main road;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9574749571848 40.7981898890735)
-739.602.913.105.578;407.910.635.810.038;32D-PM-1006-03;32D;PM;10062018;3;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;40;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9602913105578 40.7910635810038)
-739.607.280.801.601;407.901.506.706.248;31D-PM-1006-01;31D;PM;10062018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9607280801601 40.7901506706248)
-739.733.545.802.515;407.675.056.025.357;4G-AM-1006-04;04G;AM;10062018;4;Adult;Black;;Black+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9733545802515 40.7675056025357)
-739.725.712.588.741;407.669.101.832.926;4H-AM-1006-02;04H;AM;10062018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;FALSE;FALSE;climbing (over small wire fence then on the ground);FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;approaches (saw me & came forward),runs from (startled by another person);POINT (-73.9725712588741 40.7669101832926)
-739.729.378.674.198;407.672.407.594.559;4H-AM-1006-04;04H;AM;10062018;4;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;met #3 while foraging and briefly tussled;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9729378674198 40.7672407594559)
-739.563.203.089.105;407.906.275.357.726;33G-PM-1006-01;33G;PM;10062018;1;Juvenile;Gray;;Gray+;;Above Ground;2;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9563203089105 40.7906275357726)
-739.773.079.154.219;407.696.506.688.861;4C-AM-1006-02;04C;AM;10062018;2;Juvenile;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9773079154219 40.7696506688861)
-739.783.185.278.595;407.724.861.675.504;7A-AM-1006-03;07A;AM;10062018;3;Adult;Gray;;Gray+;3/4 length tail, hair loss;Above Ground;20;in trees, then to ground;TRUE;FALSE;TRUE;FALSE;FALSE;jumping;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9783185278595 40.7724861675504)
-739.673.603.655.908;407.876.974.177.782;26A-PM-1006-03;26A;PM;10062018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9673603655908 40.7876974177782)
-739.595.757.792.683;407.899.242.643.847;31E-PM-1006-01;31E;PM;10062018;1;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;under bushes;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9595757792683 40.7899242643847)
-739.675.472.064.204;407.835.947.167.436;22C-PM-1006-06;22C;PM;10062018;6;Juvenile;Cinnamon;Gray;Cinnamon+Gray;;Above Ground;10;on tree;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9675472064204 40.7835947167436)
-739.725.157.534.356;407.658.376.729.234;2I-PM-1006-02;02I;PM;10062018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9725157534356 40.7658376729234)
-739.745.040.517.502;4.077.333.038.538;9C-PM-1006-06;09C;PM;10062018;6;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.97450405175022 40.77333038538)
-739.785.300.509.908;407.721.127.748.427;6A-AM-1006-07;06A;AM;10062018;7;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9785300509908 40.7721127748427)
-739.580.105.174.865;407.974.468.322.692;39C-PM-1006-03;39C;PM;10062018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9580105174865 40.7974468322692)
-739.595.645.962.539;407.899.599.350.145;31E-PM-1006-03;31E;PM;10062018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;under bushes;FALSE;FALSE;FALSE;TRUE;TRUE;burying;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9595645962539 40.7899599350145)
-73.975.086.415.444;407.671.990.131.313;3F-AM-1006-01;03F;AM;10062018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;just to right when enter sanctuary;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.975086415444 40.7671990131313)
-739.557.172.336.815;407.921.125.657.722;35G-PM-1006-01;35G;PM;10062018;1;Adult;Black;Cinnamon;Black+Cinnamon;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9557172336815 40.7921125657722)
-739.746.933.852.572;40.773.313.866.931;9C-PM-1006-05;09C;PM;10062018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;w/ dog;POINT (-73.9746933852572 40.773313866931)
-73.953.287.300.494;40.793.520.326.789;37H-PM-1006-04;37H;PM;10062018;4;;;;+;;Above Ground;43;tree;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.953287300494 40.793520326789)
-739.551.524.422.379;407.910.535.596.756;34H-PM-1006-01;34H;PM;10062018;1;Adult;Black;;Black+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9551524422379 40.7910535596756)
-739.672.789.573.537;407.874.778.720.268;26A-PM-1006-02;26A;PM;10062018;2;Juvenile;Gray;;Gray+;injured;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;not moving;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.96727895735371 40.7874778720268)
-739.786.898.656.279;407.720.833.097.065;6A-AM-1006-08;06A;AM;10062018;8;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9786898656279 40.77208330970651)
-739.760.801.742.337;407.674.218.954.729;3E-AM-1006-04;03E;AM;10062018;4;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9760801742337 40.7674218954729)
-739.698.959.071.826;407.716.763.799.299;9H-AM-1006-05;09H;AM;10062018;5;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9698959071826 40.7716763799299)
-739.666.195.118.963;407.839.216.739.357;22C-PM-1006-10;22C;PM;10062018;10;Adult;Gray;;Gray+;;Above Ground;13;;FALSE;FALSE;TRUE;FALSE;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9666195118963 40.78392167393571)
-739.738.817.388.158;407.712.709.366.093;7E-AM-1006-01;07E;AM;10062018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;under a tree;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9738817388158 40.7712709366093)
-739.731.457.102.903;407.660.255.393.205;2H-AM-1006-03;02H;AM;10062018;3;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9731457102903 40.7660255393205)
-739.704.591.091.677;407.729.175.143.429;10G-AM-1006-02;10G;AM;10062018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;notch on tail;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9704591091677 40.7729175143429)
-739.672.070.423.666;40.783.337.354.891;22C-PM-1006-02;22C;PM;10062018;2;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9672070423666 40.783337354891)
-739.670.850.805.619;407.833.747.810.387;22C-PM-1006-01;22C;PM;10062018;1;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;TRUE;FALSE;FALSE;FALSE;for food;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9670850805619 40.7833747810387)
-739.553.038.162.633;407.909.367.783.223;34H-PM-1006-04;34H;PM;10062018;4;;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;;Elm tree;FALSE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9553038162633 40.790936778322305)
-739.755.569.170.561;407.668.006.977.526;2F-AM-1006-03;02F;AM;10062018;3;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;25;in tree;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9755569170561 40.7668006977526)
-739.691.293.546.408;407.703.219.076.549;8I-AM-1006-11;08I;AM;10062018;11;Adult;Gray;;Gray+;;Above Ground;50;tree;FALSE;TRUE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9691293546408 40.77032190765491)
-739.704.269.630.964;407.722.964.640.257;10G-AM-1006-09;10G;AM;10062018;9;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9704269630964 40.7722964640257)
-739.772.569.909.673;407.664.804.797.448;1E-AM-1006-02;01E;AM;10062018;2;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9772569909673 40.7664804797448)
-739.758.564.394.842;407.674.758.942.811;3E-AM-1006-05;03E;AM;10062018;5;Juvenile;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.9758564394842 40.7674758942811)
-739.782.120.139.407;407.717.154.468.791;6A-AM-1006-05;06A;AM;10062018;5;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;4;tree;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;curious;POINT (-73.9782120139407 40.7717154468791)
-739.564.606.426.367;407.880.546.572.608;30I-PM-1006-06;30I;PM;10062018;6;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;ran up tree;POINT (-73.9564606426367 40.7880546572608)
-739.770.985.425.092;407.665.926.744.505;1E-AM-1006-04;01E;AM;10062018;4;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9770985425092 40.7665926744505)
-7.397.055.600.791;407.698.499.183.436;7H-AM-1006-07;07H;AM;10062018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;;;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.97055600791 40.7698499183436)
-739.702.970.919.317;407.696.883.113.413;7H-PM-1006-08;07H;PM;10062018;8;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;in grass;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;;POINT (-73.9702970919317 40.7696883113413)
-739.530.739.562.131;407.932.034.409.546;37H-PM-1006-01;37H;PM;10062018;1;Juvenile;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;from voice;POINT (-73.95307395621312 40.7932034409546)
-739.777.256.989.362;40.766.623.699.564;1E-AM-1006-03;01E;AM;10062018;3;Adult;Gray;;Gray+;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;;POINT (-73.9777256989362 40.766623699564)
-739.706.929.270.645;407.727.841.119.424;10G-AM-1006-06;10G;AM;10062018;6;Juvenile;Gray;;Gray+;skinny tail;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;chasing (#5);TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9706929270645 40.7727841119424)
-739.731.880.656.287;407.660.026.186.155;2H-AM-1006-01;02H;AM;10062018;1;Adult;Black;;Black+;;Ground Plane;FALSE;;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9731880656287 40.7660026186155)
-739.782.813.538.421;407.715.730.368.712;6A-AM-1006-02;06A;AM;10062018;2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Above Ground;30;tree;FALSE;TRUE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9782813538421 40.7715730368712)
-739.762.965.341.309;40.775.112.516.678;10A-AM-1006-02;10A;AM;10062018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;Bridle Path lawn;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9762965341309 40.775112516678)
-739.763.159.153.138;407.705.785.330.431;5C-AM-1006-07;05C;AM;10062018;7;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9763159153138 40.7705785330431)
-739.693.202.078.293;40.771.043.472.925;9H-AM-1006-01;09H;AM;10062018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.9693202078293 40.771043472925)
-739.728.895.595.977;407.699.378.332.299;6F-AM-1006-01;06F;AM;10062018;1;Juvenile;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9728895595977 40.7699378332299)
-739.790.822.606.486;407.714.466.633.386;5A-AM-1006-03;05A;AM;10062018;3;Juvenile;Cinnamon;;Cinnamon+;;Above Ground;8;;FALSE;FALSE;TRUE;TRUE;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9790822606486 40.7714466633386)
-739.745.556.229.855;407.672.921.040.998;3F-AM-1006-07;03F;AM;10062018;7;Juvenile;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;close to tall tree & light post;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9745556229855 40.7672921040998)
-739.719.729.323.923;407.668.318.394.546;4I-AM-1006-03;04I;AM;10062018;3;Adult;;;+;Can't tell :(;Above Ground;28;Tree;FALSE;FALSE;TRUE;FALSE;FALSE;building nest!;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9719729323923 40.7668318394546)
-739.702.541.471.417;407.698.584.231.797;7H-AM-1006-12;07H;AM;10062018;12;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9702541471417 40.7698584231797)
-739.705.115.189.429;407.698.395.577.068;7H-AM-1006-08;07H;AM;10062018;8;Adult;Gray;Cinnamon;Gray+Cinnamon;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9705115189429 40.7698395577068)
-739.724.681.269.526;407.743.474.675.821;11D-PM-1006-03;11D;PM;10062018;3;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;;POINT (-73.9724681269526 40.7743474675821)
-739.704.024.529.864;407.729.256.063.889;10G-AM-1006-04;10G;AM;10062018;4;Juvenile;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;TRUE;FALSE;FALSE;FALSE;chasing (#3);TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9704024529864 40.7729256063889)
-739.603.302.382.958;407.910.100.435.196;32D-PM-1006-01;32D;PM;10062018;1;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9603302382958 40.7910100435196)
-739.569.324.958.684;407.877.748.374.259;30I-PM-1006-01;30I;PM;10062018;1;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;sitting there;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.9569324958684 40.78777483742591)
-739.671.813.866.177;407.838.640.032.038;22C-PM-1006-04;22C;PM;10062018;4;Juvenile;Gray;;Gray+;;Above Ground;10;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9671813866177 40.7838640032038)
-739.772.164.524.209;407.688.399.538.756;3D-AM-1006-06;03D;AM;10062018;6;;Gray;;Gray+;;Above Ground;10;tree;TRUE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;did not run from humans,but ran straight to tree & climbed up;POINT (-73.9772164524209 40.7688399538756)
-73.957.134.662.576;407.872.395.604.122;30I-PM-1006-07;30I;PM;10062018;7;Adult;Cinnamon;Gray;Cinnamon+Gray;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;;POINT (-73.957134662576 40.7872395604122)
-73.969.560.591.279;407.705.619.840.715;8I-AM-1006-09;08I;AM;10062018;9;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;very curious,looked like it expected food;POINT (-73.969560591279 40.7705619840715)
-739.581.326.554.206;407.918.074.743.129;34E-PM-1006-02;34E;PM;10062018;2;Juvenile;Black;Gray, White;Black+Gray, White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;TRUE;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;;POINT (-73.9581326554206 40.7918074743129)
-739.693.772.461.788;407.706.875.892.901;8I-AM-1006-03;08I;AM;10062018;3;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9693772461788 40.7706875892901)
-739.542.733.797.804;40.795.578.653.743;39F-PM-1006-02;39F;PM;10062018;2;Adult;Gray;;Gray+;;Above Ground;20;tree;FALSE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;ran up tree when approached;POINT (-73.9542733797804 40.795578653743)
-73.956.737.220.098;40.797.580.989.255;40C-PM-1006-01;40C;PM;10062018;1;Adult;Gray;;Gray+;;Ground Plane;FALSE;;TRUE;FALSE;FALSE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.95673722009802 40.797580989255)
-739.669.762.657.479;407.835.913.293.646;22C-PM-1006-08;22C;PM;10062018;8;Adult;Gray;;Gray+;;Above Ground;10;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;;POINT (-73.9669762657479 40.7835913293646)
-739.697.160.572.446;407.711.445.570.446;9H-AM-1006-02;09H;AM;10062018;2;Adult;Gray;White;Gray+White;;Ground Plane;FALSE;;FALSE;FALSE;FALSE;FALSE;TRUE;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;;POINT (-73.96971605724461 40.7711445570446)
-739.773.495.807.135;407.664.559.937.331;1E-AM-1006-05;01E;AM;10062018;5;Adult;Gray;Cinnamon;Gray+Cinnamon;;Above Ground;20;;FALSE;FALSE;TRUE;FALSE;FALSE;;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;;POINT (-73.9773495807135 40.7664559937331)
