X,Y,Unique Squirrel ID,Hectare,Shift,Date,Age,Primary Fur Color,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Tail flags,Tail twitches,Approaches,Indifferent,Runs from
-739.608.167.300.104,407.954.348.688.268,36A-PM-1013-05,36A,PM,10132018,Unknown,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.706.586.108.006,407.796.357.444.471,17C-PM-1013-02,17C,PM,10132018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.699.799.501.516,407.736.576.286.234,11F-AM-1013-02,11F,AM,10132018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,True
-739.530.326.577.312,407.956.922.386.395,39G-PM-1013-02,39G,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-73.968.021.326.951,407.778.807.692.445,16F-PM-1013-06,16F,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.538.970.554.532,407.955.196.793.479,39G-PM-1013-03,39G,PM,10132018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.620.964.576.469,407.917.332.001.738,32C-PM-1013-01,32C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.520.024.654.602,407.947.329.828.155,39I-PM-1013-04,39I,PM,10132018,Adult,Gray,False,False,False,True,False,False,False,False,False,True,False,False
-739.695.655.231.393,407.698.324.659.513,8I-PM-1013-02,08I,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.690.645.326.017,407.773.822.116.124,15E-AM-1013-03,15E,AM,10132018,Adult,Gray,False,False,False,False,False,False,False,False,True,False,False,True
-73.968.200.390.984,407.837.095.769.482,22B-AM-1013-02,22B,AM,10132018,Adult,Cinnamon,False,False,False,False,True,False,False,False,False,False,True,False
-739.631.648.674.122,407.926.529.617.419,32A-PM-1013-08,32A,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.673.129.010.312,407.778.169.845.999,16F-PM-1013-05,16F,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,False,True
-739.540.197.079.615,40.798.039.260.983,41E-PM-1013-03,41E,PM,10132018,Adult,Cinnamon,False,False,False,False,True,False,False,False,False,False,False,False
-739.561.840.935.803,407.992.037.821.497,42C-PM-1013-05,42C,PM,10132018,Adult,Gray,False,False,False,True,False,True,False,False,False,False,True,False
-739.735.298.943.321,407.714.939.993.589,8E-AM-1013-02,08E,AM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.611.312.355.348,407.950.130.863.913,36A-PM-1013-04,36A,PM,10132018,Unknown,Gray,False,False,False,False,False,False,False,False,True,False,True,False
-739.805.517.765.469,407.683.044.693.163,2B-PM-1013-05,02B,PM,10132018,Adult,Gray,True,False,True,False,False,False,False,False,False,False,False,False
-739.778.730.762.957,40.770.827.251.547,5B-PM-1013-05,05B,PM,10132018,Adult,Gray,True,False,True,False,False,False,False,False,False,False,False,True
-739.782.603.348.665,407.705.790.257.951,5B-PM-1013-06,05B,PM,10132018,Adult,Gray,True,False,True,False,False,False,False,False,False,False,False,False
-739.544.278.270.221,407.987.827.316.512,42D-PM-1013-02,42D,PM,10132018,Adult,Cinnamon,False,True,False,False,True,False,False,False,False,False,True,False
-739.734.969.320.943,407.722.754.599.865,8E-AM-1013-01,08E,AM,10132018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,True
-739.615.090.149.261,407.945.150.173.918,35A-PM-1013-09,35A,PM,10132018,Unknown,Gray,False,False,False,True,True,False,False,False,False,False,False,True
-739.770.119.133.023,407.732.949.090.005,8A-AM-1013-04,08A,AM,10132018,Juvenile,Unknown,True,True,False,True,True,False,False,False,False,True,False,False
-739.617.519.095.277,407.947.179.071.388,35A-PM-1013-04,35A,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.701.408.623.121,407.695.511.718.541,7I-PM-1013-04,07I,PM,10132018,Adult,Cinnamon,True,False,False,True,False,False,False,True,False,False,False,False
-739.564.632.239.432,407.904.807.427.954,33G-AM-1013-01,33G,AM,10132018,Adult,Cinnamon,False,False,True,False,False,False,False,False,False,False,True,True
-739.790.263.372.004,407.683.513.714.892,2C-PM-1013-07,02C,PM,10132018,Adult,Gray,True,False,False,False,True,False,False,False,False,False,False,False
-739.763.373.510.536,407.741.168.933.928,9B-PM-1013-09,09B,PM,10132018,Juvenile,Gray,False,False,False,False,True,False,False,False,True,False,False,True
-739.557.399.927.792,407.971.563.708.988,40D-PM-1013-07,40D,PM,10132018,Adult,Gray,True,True,False,False,False,False,False,False,False,False,False,True
-739.594.332.600.733,407.960.622.445.291,37B-PM-1013-02,37B,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.638.141.923.763,407.829.225.326.288,23F-PM-1013-03,23F,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,True,False,True,False
-739.790.889.008.147,407.676.402.781.925,1C-PM-1013-01,01C,PM,10132018,Adult,Cinnamon,False,False,True,False,True,False,False,False,False,True,False,False
-739.547.031.549.299,407.978.867.539.322,41E-PM-1013-01,41E,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.604.083.891.356,407.910.284.106.931,32D-AM-1013-05,32D,AM,10132018,Adult,Gray,True,False,False,True,False,False,False,False,False,False,True,False
-739.706.968.708.903,407.821.499.135.828,19A-PM-1013-06,19A,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.765.417.282.001,407.740.994.735.325,9A-AM-1013-05,09A,AM,10132018,Juvenile,Gray,False,True,False,True,False,False,False,False,False,False,True,False
-739.604.524.271.167,407.956.624.328.733,36B-AM-1013-01,36B,AM,10132018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,False,True
-73.955.429.970.986,407.978.168.629.875,40D-AM-1013-02,40D,AM,10132018,Adult,Gray,True,False,False,False,True,False,False,False,False,False,True,False
-739.787.846.880.249,407.682.545.903.488,2C-PM-1013-05,02C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.701.023.478.746,407.803.527.061.859,17C-PM-1013-04,17C,PM,10132018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.665.763.797.607,407.761.316.400.012,15H-AM-1013-03,15H,AM,10132018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-73.955.710.327.539,407.974.510.797.567,40D-AM-1013-03,40D,AM,10132018,Adult,Gray,True,False,False,False,True,False,False,False,False,False,True,False
-739.756.825.338.299,407.755.542.506.699,11A-PM-1013-02,11A,PM,10132018,Adult,Cinnamon,True,False,False,False,True,False,False,False,False,False,True,False
-739.549.133.872.427,407.946.871.036.949,38F-PM-1013-02,38F,PM,10132018,Juvenile,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.697.178.096.275,407.697.036.696.301,7I-PM-1013-07,07I,PM,10132018,Adult,Gray,False,True,False,False,False,False,False,False,True,False,False,False
-739.690.168.673.844,407.777.612.043.914,15E-AM-1013-04,15E,AM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.612.854.506.075,407.920.830.673.571,32C-PM-1013-04,32C,PM,10132018,Juvenile,Gray,True,False,True,False,False,False,False,False,False,False,False,False
-739.751.056.714.758,407.732.060.035.215,8C-PM-1013-03,08C,PM,10132018,Juvenile,Gray,False,False,False,True,False,False,False,True,False,False,True,False
-739.604.094.481.336,407.951.451.478.793,36B-PM-1013-01,36B,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,True,False
-739.792.161.469.158,407.679.285.436.253,2C-PM-1013-10,02C,PM,10132018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,False
-739.618.076.359.384,407.947.808.718.203,35A-PM-1013-05,35A,PM,10132018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,False,False
-739.558.118.887.106,40.796.885.713.436,39E-PM-1013-01,39E,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.718.248.273.522,407.801.998.970.029,17A-PM-1013-01,17A,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.613.998.967.903,407.912.437.235.667,32C-PM-1013-02,32C,PM,10132018,Adult,Gray,False,True,False,False,False,False,False,False,True,False,False,False
-739.699.780.857.298,407.688.706.046.944,6I-PM-1013-01,06I,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,True,False,True,False
-73.973.998.077.367,407.739.029.133.911,10C-PM-1013-01,10C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,True,False,False,True
-739.529.224.802.393,407.961.895.763.649,40G-PM-1013-05,40G,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.797.112.925.048,407.688.046.778.472,2B-PM-1013-09,02B,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.602.197.762.862,407.936.850.570.022,35C-PM-1013-07,35C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.616.972.557.304,407.953.872.829.374,36A-PM-1013-03,36A,PM,10132018,Juvenile,Cinnamon,True,False,False,False,False,False,False,False,False,False,False,True
-739.584.824.361.655,407.934.247.634.031,35D-PM-1013-02,35D,PM,10132018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.675.268.877.392,407.750.409.681.718,13H-AM-1013-01,13H,AM,10132018,Adult,Gray,False,False,True,False,False,False,False,False,False,False,True,False
-739.540.151.828.782,407.920.066.170.587,35H-AM-1013-01,35H,AM,10132018,Adult,Cinnamon,False,False,True,False,False,False,False,False,True,False,False,True
-739.530.257.401.736,40.795.139.740.737,39G-PM-1013-01,39G,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,False
-739.681.810.466.693,407.720.638.449.419,10I-PM-1013-01,10I,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.644.974.196.807,407.810.020.292.593,20G-PM-1013-02,20G,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-73.953.664.715.831,407.981.256.393.159,41E-PM-1013-04,41E,PM,10132018,Adult,Cinnamon,True,False,False,False,True,False,False,False,True,False,True,False
-739.750.911.996.499,407.722.445.210.179,8C-PM-1013-06,08C,PM,10132018,Unknown,Cinnamon,False,False,False,True,False,False,False,False,False,False,True,False
-739.647.247.254.127,407.806.136.565.784,20G-PM-1013-03,20G,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,True,False,False,False,True
-739.591.880.400.132,407.950.071.252.836,36C-PM-1013-02,36C,PM,10132018,Adult,Gray,False,True,False,True,True,True,True,False,True,False,True,False
-739.530.791.622.513,407.959.885.603.967,40G-PM-1013-03,40G,PM,10132018,Juvenile,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.719.879.697.272,407.725.625.124.591,9F-AM-1013-02,09F,AM,10132018,Adult,Black,False,False,True,False,False,False,False,False,False,False,False,False
-739.603.245.806.655,407.942.712.477.697,35C-PM-1013-04,35C,PM,10132018,Unknown,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.587.464.852.561,40.793.496.354.083,35D-PM-1013-05,35D,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.695.348.385.828,407.703.657.361.802,8I-PM-1013-07,08I,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.786.474.809.514,407.679.715.341.109,2C-PM-1013-04,02C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.749.251.267.433,407.679.111.971.294,4F-PM-1013-01,04F,PM,10132018,Adult,Cinnamon,False,False,False,True,False,False,False,False,True,True,False,False
-739.590.157.104.896,407.956.884.493.421,37C-PM-1013-05,37C,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.800.896.621.713,407.684.379.810.317,2B-PM-1013-03,02B,PM,10132018,Adult,Gray,False,False,False,False,False,False,False,False,False,False,False,False
-739.564.173.149.092,407.991.558.544.827,42C-PM-1013-02,42C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.555.255.950.648,407.977.720.808.005,40D-AM-1013-04,40D,AM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,True,False
-739.768.411.547.701,407.741.377.018.895,9A-AM-1013-03,09A,AM,10132018,Juvenile,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.735.587.560.787,407.672.346.255.151,3G-PM-1013-02,03G,PM,10132018,Adult,Gray,False,False,False,False,False,False,False,False,False,True,False,False
-739.618.709.589.382,407.944.969.066.792,35A-PM-1013-02,35A,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,True
-739.562.733.511.031,407.993.142.101.839,42C-PM-1013-03,42C,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.690.551.477.139,407.823.685.663.196,20B-PM-1013-07,20B,PM,10132018,Adult,Gray,False,True,False,False,False,False,False,False,False,False,True,False
-739.698.231.469.857,407.702.048.311.133,8I-PM-1013-04,08I,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.597.994.674.082,40.797.298.837.759,38A-PM-1013-02,38A,PM,10132018,Adult,Gray,False,False,False,True,False,False,False,False,False,False,True,False
-739.593.909.381.748,407.961.036.981.921,37B-PM-1013-03,37B,PM,10132018,Adult,Cinnamon,False,False,False,True,True,False,False,False,False,False,False,True
-739.744.488.584.414,407.741.627.220.859,10C-PM-1013-03,10C,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,True,False,True,False
-739.612.623.577.548,407.911.558.714.527,32D-AM-1013-02,32D,AM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-73.967.472.660.349,407.772.125.619.715,16F-PM-1013-03,16F,PM,10132018,Juvenile,Gray,False,False,True,False,True,False,False,False,False,False,False,True
-739.614.373.639.552,407.945.051.962.914,35B-PM-1013-01,35B,PM,10132018,Juvenile,Gray,False,False,False,True,False,False,False,True,False,False,True,False
-739.791.536.183.194,407.672.705.931.866,1C-PM-1013-03,01C,PM,10132018,Adult,Cinnamon,False,False,False,False,True,False,False,False,False,False,False,False
-739.596.232.170.232,407.959.550.843.229,37B-PM-1013-01,37B,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,False,True
-739.715.375.915.057,407.751.212.088.827,12D-AM-1013-01,12D,AM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,True,False,False
-739.794.371.709.817,40.768.387.910.254,2B-PM-1013-07,02B,PM,10132018,Adult,Cinnamon,False,False,False,True,False,False,False,False,False,True,False,False
-739.657.487.923.637,407.786.823.090.663,18G-PM-1013-04,18G,PM,10132018,Adult,Gray,False,False,True,True,True,False,False,False,False,False,False,True
-739.557.918.001.972,407.979.228.878.042,40D-PM-1013-03,40D,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-739.559.663.949.511,407.974.497.269.789,40D-AM-1013-07,40D,AM,10132018,Adult,Gray,False,False,True,False,True,False,False,False,False,False,False,True
-739.702.530.172.652,407.736.241.205.021,11F-AM-1013-01,11F,AM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-73.967.334.936.601,407.773.289.724.189,16F-PM-1013-01,16F,PM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,False,False,False,True
-739.561.103.688.639,40.794.914.085.004,37E-AM-1013-03,37E,AM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,True,False
-73.960.898.739.757,407.961.393.097.144,37A-PM-1013-02,37A,PM,10132018,Adult,Cinnamon,False,False,True,False,False,False,False,False,False,False,False,False
-739.556.039.997.621,407.977.549.157.287,40D-AM-1013-05,40D,AM,10132018,Adult,Gray,False,False,False,True,True,False,False,False,True,False,True,False
-739.532.427.699.097,407.962.643.767.092,40G-PM-1013-04,40G,PM,10132018,Adult,Gray,True,False,False,False,False,False,False,False,False,False,True,False
-739.801.138.983.722,407.685.721.515.635,2B-PM-1013-02,02B,PM,10132018,Adult,Gray,False,False,False,False,True,False,False,False,False,False,False,False
-739.662.310.606.968,407.747.758.221.226,14I-AM-1013-01,14I,AM,10132018,Adult,Gray,True,False,True,False,False,False,False,False,False,False,True,False
